train_number,train_name,station_code,station_name,arrival,departure,day,distance,zone,division
11013,Mumbai LTT-Coimbatore Express,SBC,BANGALORE CITY JN,21:50:00,22:15:00,2,,SWR,Karnataka
11013,Mumbai LTT-Coimbatore Express,CBE,COIMBATORE JN,06:30:00,None,3,,SR,Tamil Nadu
12246,YESVANTPUR - HOWRAH AC Duronto Exp,VSKP,VISHAKAPATNAM,None,None,,,ECoR,Andhra Pradesh
12246,YESVANTPUR - HOWRAH AC Duronto Exp,BZA,VIJAYAWADA JN,22:17:00,22:17:00,1,,SCR,Andhra Pradesh
12246,YESVANTPUR - HOWRAH AC Duronto Exp,BBS,BHUBANESWAR,09:44:00,09:44:00,2,,ECoR,Odisha
12246,YESVANTPUR - HOWRAH AC Duronto Exp,CTC,CUTTACK,10:09:00,10:09:00,2,,ECoR,Odisha
12246,YESVANTPUR - HOWRAH AC Duronto Exp,HWH,HOWRAH JN,16:00:00,None,2,,ER,West Bengal
12446,Uttar Sampark Kranti Express,JAT,JAMMU TAWI,20:25:00,20:40:00,1,,NR,Jammu and Kashmir
12446,Uttar Sampark Kranti Express,LDH,LUDHIANA JN,01:00:00,01:15:00,2,,NR,Punjab
12446,Uttar Sampark Kranti Express,UMB,AMBALA CANT JN,02:55:00,03:05:00,2,,NR,Haryana
12446,Uttar Sampark Kranti Express,NDLS,NEW DELHI,06:10:00,None,2,,NR,Delhi
12547,Agra Fort Ahmedabad Tri Weekly Express,JP,JAIPUR,02:30:00,02:45:00,2,,NWR,Rajasthan
12547,Agra Fort Ahmedabad Tri Weekly Express,ADI,AHMEDABAD JN,13:35:00,None,2,,WR,Gujarat
15017,MUMBAI LTT - GORAKHPUR Kashi Exp,KYN,KALYAN JN,07:18:00,07:23:00,1,,CR,Maharashtra
15017,MUMBAI LTT - GORAKHPUR Kashi Exp,ET,ITARSI JN,21:10:00,21:20:00,1,,WCR,Madhya Pradesh
15017,MUMBAI LTT - GORAKHPUR Kashi Exp,JBP,JABALPUR,01:10:00,01:20:00,2,,WCR,Madhya Pradesh
15017,MUMBAI LTT - GORAKHPUR Kashi Exp,ALD,ALLAHABAD JN,08:10:00,08:35:00,2,,NCR,Uttar Pradesh
13157,KOLKATA CHITPUR - MUZAFFARPUR Tirhut Exp,BWN,BARDDHAMAN JN,23:21:00,23:26:00,1,,ER,West Bengal
13157,KOLKATA CHITPUR - MUZAFFARPUR Tirhut Exp,ASN,ASANSOL JN,01:00:00,01:20:00,2,,ER,West Bengal
13157,KOLKATA CHITPUR - MUZAFFARPUR Tirhut Exp,MFP,MUZAFFARPUR JN,09:15:00,None,2,,ECR,Bihar
12491,BARAUNI - JAMMU TAWI Maur Dhwaj Express,MFP,MUZAFFARPUR JN,None,07:00:00,1,,ECR,Bihar
12491,BARAUNI - JAMMU TAWI Maur Dhwaj Express,BE,BAREILLY,23:00:00,23:05:00,1,,NER,Uttar Pradesh
12491,BARAUNI - JAMMU TAWI Maur Dhwaj Express,MB,MORADABAD,00:35:00,00:45:00,2,,NR,Uttar Pradesh
12491,BARAUNI - JAMMU TAWI Maur Dhwaj Express,UMB,AMBALA CANT JN,05:05:00,05:10:00,2,,NR,Haryana
12491,BARAUNI - JAMMU TAWI Maur Dhwaj Express,LDH,LUDHIANA JN,06:42:00,06:52:00,2,,NR,Punjab
12491,BARAUNI - JAMMU TAWI Maur Dhwaj Express,JAT,JAMMU TAWI,11:50:00,None,2,,NR,Jammu and Kashmir
54304,Kalka Delhi Passenger,CDG,CHANDIGARH,07:50:00,08:00:00,1,,NR,Chandigarh
54304,Kalka Delhi Passenger,UMB,AMBALA CANT JN,09:10:00,09:30:00,1,,NR,Haryana
54304,Kalka Delhi Passenger,GZB,GHAZIABAD,18:48:00,18:50:00,1,,NR,Uttar Pradesh
14887,Kalka - Barmer Chandigarh Express,CDG,CHANDIGARH,22:15:00,22:25:00,1,,NR,Chandigarh
14887,Kalka - Barmer Chandigarh Express,UMB,AMBALA CANT JN,23:15:00,23:45:00,1,,NR,Haryana
14887,Kalka - Barmer Chandigarh Express,BKN,BIKANER JN,10:50:00,11:05:00,2,,NWR,Rajasthan
14887,Kalka - Barmer Chandigarh Express,JU,JODHPUR JN,15:55:00,16:10:00,2,,NWR,Rajasthan
14096,Himalayan Queen,CDG,CHANDIGARH,17:20:00,17:30:00,1,,NR,Chandigarh
14096,Himalayan Queen,UMB,AMBALA CANT JN,18:15:00,18:25:00,1,,NR,Haryana
25036,Ramnagar Delhi Link Express,MB,MORADABAD,11:30:00,12:20:00,1,,NR,Uttar Pradesh
25036,Ramnagar Delhi Link Express,GZB,GHAZIABAD,14:59:00,14:59:00,1,,NR,Uttar Pradesh
12565,Bihar Sampark Kranti Express,MFP,MUZAFFARPUR JN,10:35:00,10:40:00,1,,ECR,Bihar
12565,Bihar Sampark Kranti Express,LKO,LUCKNOW,20:55:00,21:20:00,1,,NER,Uttar Pradesh
12565,Bihar Sampark Kranti Express,CNB,KANPUR CENTRAL,22:48:00,22:58:00,1,,NCR,Uttar Pradesh
12565,Bihar Sampark Kranti Express,TDL,TUNDLA JN,02:24:00,02:24:00,2,,NCR,Uttar Pradesh
12565,Bihar Sampark Kranti Express,ALJN,ALIGARH JN,03:34:00,03:34:00,2,,NCR,Uttar Pradesh
12565,Bihar Sampark Kranti Express,GZB,GHAZIABAD,05:08:00,05:08:00,2,,NR,Uttar Pradesh
12565,Bihar Sampark Kranti Express,NDLS,NEW DELHI,05:30:00,None,2,,NR,Delhi
18241-Slip,Durg Ambikapur Express Slip,R,RAIPUR JN,20:50:00,21:00:00,1,,SECR,Chhattisgarh
18241-Slip,Durg Ambikapur Express Slip,BSP,BILASPUR JN,23:00:00,23:00:00,1,,SECR,Chhattisgarh
54532,Ambala Kalka Passenger,CDG,CHANDIGARH,13:35:00,13:50:00,1,,NR,Chandigarh
54532,Ambala Kalka Passenger,UMB,AMBALA CANT JN,14:55:00,None,1,,NR,Haryana
09561,Bandra Terminus Okha Weekly Special,ST,SURAT,04:55:00,05:00:00,2,,WR,Gujarat
09561,Bandra Terminus Okha Weekly Special,BRC,VADODARA JN,06:55:00,07:00:00,2,,WR,Gujarat
09561,Bandra Terminus Okha Weekly Special,ADI,AHMEDABAD JN,08:55:00,09:15:00,2,,WR,Gujarat
13246,Capital Express,PNBE,PATNA JN,22:35:00,22:45:00,1,,ECR,Bihar
13246,Capital Express,NJP,NEW JALPAIGURI,12:20:00,None,2,,NFR,West Bengal
11071,Kamayani Express,KYN,KALYAN JN,13:25:00,13:30:00,1,,CR,Maharashtra
11071,Kamayani Express,ET,ITARSI JN,00:20:00,00:30:00,2,,WCR,Madhya Pradesh
11071,Kamayani Express,BPL,BHOPAL JN,03:00:00,03:10:00,2,,WCR,Madhya Pradesh
11071,Kamayani Express,ALD,ALLAHABAD JN,15:30:00,16:05:00,2,,NCR,Uttar Pradesh
12853,DURG - BHOPAL Amarkantak SF Exp,R,RAIPUR JN,18:55:00,19:00:00,1,,SECR,Chhattisgarh
12853,DURG - BHOPAL Amarkantak SF Exp,BSP,BILASPUR JN,20:45:00,21:05:00,1,,SECR,Chhattisgarh
12853,DURG - BHOPAL Amarkantak SF Exp,JBP,JABALPUR,04:25:00,04:30:00,2,,WCR,Madhya Pradesh
12853,DURG - BHOPAL Amarkantak SF Exp,ET,ITARSI JN,08:25:00,08:35:00,2,,WCR,Madhya Pradesh
12853,DURG - BHOPAL Amarkantak SF Exp,BPL,BHOPAL JN,10:30:00,None,2,,WCR,Madhya Pradesh
12061,HabibGanj Bhopal-Jabalpur Jan Shatabdi,ET,ITARSI JN,19:10:00,19:20:00,1,,WCR,Madhya Pradesh
12061,HabibGanj Bhopal-Jabalpur Jan Shatabdi,JBP,JABALPUR,22:55:00,None,1,,WCR,Madhya Pradesh
51902,Delhi Agra Passenger,NDLS,NEW DELHI,07:05:00,07:07:00,1,,NR,Delhi
51902,Delhi Agra Passenger,NZM,DELHI H NIZAMUDDIN,07:31:00,07:32:00,1,,NR,Delhi
51902,Delhi Agra Passenger,AGC,AGRA CANTT,13:25:00,None,1,,NCR,Uttar Pradesh
18205,Durg -Nautanwa Express,R,RAIPUR JN,20:25:00,20:35:00,1,,SECR,Chhattisgarh
18205,Durg -Nautanwa Express,BSP,BILASPUR JN,22:20:00,22:40:00,1,,SECR,Chhattisgarh
18205,Durg -Nautanwa Express,ALD,ALLAHABAD JN,10:20:00,10:50:00,2,,NCR,Uttar Pradesh
12352,Danapur- Howrah Express,PNBE,PATNA JN,20:55:00,21:10:00,1,,ECR,Bihar
12352,Danapur- Howrah Express,ASN,ASANSOL JN,03:28:00,03:36:00,2,,ER,West Bengal
12352,Danapur- Howrah Express,BWN,BARDDHAMAN JN,05:10:00,05:14:00,2,,ER,West Bengal
12352,Danapur- Howrah Express,HWH,HOWRAH JN,06:35:00,None,2,,ER,West Bengal
11015,Kushinagar Express,KYN,KALYAN JN,23:25:00,23:30:00,1,,CR,Maharashtra
11015,Kushinagar Express,ET,ITARSI JN,11:50:00,12:00:00,2,,WCR,Madhya Pradesh
11015,Kushinagar Express,BPL,BHOPAL JN,13:55:00,14:00:00,2,,WCR,Madhya Pradesh
11015,Kushinagar Express,JHS,JHANSI JN,19:10:00,19:30:00,2,,NCR,Uttar Pradesh
11015,Kushinagar Express,CNB,KANPUR CENTRAL,00:10:00,00:20:00,3,,NCR,Uttar Pradesh
11015,Kushinagar Express,LKO,LUCKNOW,01:45:00,01:55:00,3,,NER,Uttar Pradesh
12144,Sultanpur-LTT Weekly SF Express,LKO,LUCKNOW,02:30:00,02:40:00,2,,NER,Uttar Pradesh
12144,Sultanpur-LTT Weekly SF Express,CNB,KANPUR CENTRAL,04:15:00,04:25:00,2,,NCR,Uttar Pradesh
12144,Sultanpur-LTT Weekly SF Express,JHS,JHANSI JN,10:15:00,10:35:00,2,,NCR,Uttar Pradesh
12144,Sultanpur-LTT Weekly SF Express,BPL,BHOPAL JN,14:50:00,14:55:00,2,,WCR,Madhya Pradesh
12144,Sultanpur-LTT Weekly SF Express,ET,ITARSI JN,16:12:00,16:12:00,2,,WCR,Madhya Pradesh
12144,Sultanpur-LTT Weekly SF Express,KYN,KALYAN JN,03:16:00,03:16:00,3,,CR,Maharashtra
11067,MUMBAI LTT - FAIZABAD Saket Exp,KYN,KALYAN JN,06:05:00,06:10:00,1,,CR,Maharashtra
11067,MUMBAI LTT - FAIZABAD Saket Exp,ET,ITARSI JN,17:00:00,17:10:00,1,,WCR,Madhya Pradesh
11067,MUMBAI LTT - FAIZABAD Saket Exp,JBP,JABALPUR,21:05:00,21:15:00,1,,WCR,Madhya Pradesh
11067,MUMBAI LTT - FAIZABAD Saket Exp,ALD,ALLAHABAD JN,03:50:00,04:15:00,2,,NCR,Uttar Pradesh
12154,Habibganj LTT Superfast Express,ET,ITARSI JN,19:55:00,20:00:00,1,,WCR,Madhya Pradesh
12154,Habibganj LTT Superfast Express,KYN,KALYAN JN,06:25:00,06:30:00,2,,CR,Maharashtra
12179,Lucknow Agra Intercity SF Express,CNB,KANPUR CENTRAL,17:25:00,17:30:00,1,,NCR,Uttar Pradesh
12179,Lucknow Agra Intercity SF Express,TDL,TUNDLA JN,20:33:00,20:35:00,1,,NCR,Uttar Pradesh
12179,Lucknow Agra Intercity SF Express,AGC,AGRA CANTT,21:35:00,None,1,,NCR,Uttar Pradesh
15021,Kolkata Shalimar-Gorakhpur Bhojpuri Express,TATA,TATANAGAR JN,00:05:00,00:10:00,2,,SER,Jharkhand
15021,Kolkata Shalimar-Gorakhpur Bhojpuri Express,GAYA,GAYA JN,07:00:00,07:05:00,2,,ECR,Bihar
15021,Kolkata Shalimar-Gorakhpur Bhojpuri Express,MGS,MUGHAL SARAI JN,10:25:00,10:45:00,2,,ECR,Uttar Pradesh
12216,Mumbai Bandra T. - Delhi Sarai Rohilla Garib Rath,ST,SURAT,16:03:00,16:06:00,1,,WR,Gujarat
12216,Mumbai Bandra T. - Delhi Sarai Rohilla Garib Rath,BRC,VADODARA JN,17:40:00,17:45:00,1,,WR,Gujarat
12216,Mumbai Bandra T. - Delhi Sarai Rohilla Garib Rath,ADI,AHMEDABAD JN,19:30:00,19:40:00,1,,WR,Gujarat
12216,Mumbai Bandra T. - Delhi Sarai Rohilla Garib Rath,JP,JAIPUR,07:10:00,07:20:00,2,,NWR,Rajasthan
25014,Corbett Park Link Express,JP,JAIPUR,None,None,,,NWR,Rajasthan
25014,Corbett Park Link Express,JU,JODHPUR JN,None,None,,,NWR,Rajasthan
25014,Corbett Park Link Express,MB,MORADABAD,23:35:00,00:30:00,1,,NR,Uttar Pradesh
25014,Corbett Park Link Express,GZB,GHAZIABAD,03:05:00,03:10:00,2,,NR,Uttar Pradesh
12705,Guntur-Secunderabad SF Intercity,BZA,VIJAYAWADA JN,15:50:00,16:00:00,1,,SCR,Andhra Pradesh
12705,Guntur-Secunderabad SF Intercity,SC,SECUNDERABAD JN,21:50:00,None,1,,SCR,Telangana
13287,DURG - RAJENDRA NAGAR South Bihar Exp,R,RAIPUR JN,07:45:00,07:55:00,1,,SECR,Chhattisgarh
13287,DURG - RAJENDRA NAGAR South Bihar Exp,BSP,BILASPUR JN,09:45:00,09:55:00,1,,SECR,Chhattisgarh
13287,DURG - RAJENDRA NAGAR South Bihar Exp,ROU,ROURKELA,15:10:00,15:25:00,1,,SER,Odisha
13287,DURG - RAJENDRA NAGAR South Bihar Exp,TATA,TATANAGAR JN,18:35:00,19:15:00,1,,SER,Jharkhand
13287,DURG - RAJENDRA NAGAR South Bihar Exp,ASN,ASANSOL JN,00:05:00,00:30:00,2,,ER,West Bengal
15160,Sarnath Express,R,RAIPUR JN,21:15:00,21:25:00,1,,SECR,Chhattisgarh
15160,Sarnath Express,BSP,BILASPUR JN,23:20:00,23:40:00,1,,SECR,Chhattisgarh
15160,Sarnath Express,ALD,ALLAHABAD JN,12:15:00,12:55:00,2,,NCR,Uttar Pradesh
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,VSKP,VISHAKAPATNAM,None,None,,,ECoR,Andhra Pradesh
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,TVC,TRIVANDRUM CENTRAL,15:55:00,16:05:00,1,,SR,Kerala
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,CBE,COIMBATORE JN,01:40:00,01:45:00,2,,SR,Tamil Nadu
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,BZA,VIJAYAWADA JN,16:00:00,16:20:00,2,,SCR,Andhra Pradesh
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,BBS,BHUBANESWAR,07:40:00,07:45:00,3,,ECoR,Odisha
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,CTC,CUTTACK,08:10:00,08:15:00,3,,ECoR,Odisha
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,ASN,ASANSOL JN,16:15:00,16:25:00,3,,ER,West Bengal
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,NJP,NEW JALPAIGURI,03:25:00,03:40:00,4,,NFR,West Bengal
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,GHY,GUWAHATI,13:45:00,14:00:00,4,,NFR,Assam
15905,KANNIYAKUMARI - DIBRUGARH Vivek Exp,DBRG,DIBRUGARH,03:30:00,None,5,,NFR,Assam
14796,Ekta Express,CDG,CHANDIGARH,17:20:00,17:30:00,1,,NR,Chandigarh
14796,Ekta Express,UMB,AMBALA CANT JN,18:15:00,18:25:00,1,,NR,Haryana
12619,MUMBAI LTT - MANGALORE CENT Matsyagandha Exp,PNVL,PANVEL,16:20:00,16:25:00,1,,CR,Maharashtra
12619,MUMBAI LTT - MANGALORE CENT Matsyagandha Exp,MAO,MADGAON,01:25:00,01:35:00,2,,KR,Goa
12619,MUMBAI LTT - MANGALORE CENT Matsyagandha Exp,MAQ,MANGALORE CNTL,07:30:00,None,2,,SR,Karnataka
15233,KOLKATA CHITPUR - DARBHANGA Maithili Exp,BWN,BARDDHAMAN JN,12:16:00,12:21:00,1,,ER,West Bengal
15233,KOLKATA CHITPUR - DARBHANGA Maithili Exp,ASN,ASANSOL JN,14:11:00,14:21:00,1,,ER,West Bengal
12978,AJMER - ERNAKULAM Marusagar Exp,JP,JAIPUR,09:45:00,10:00:00,1,,NWR,Rajasthan
12978,AJMER - ERNAKULAM Marusagar Exp,KOTA,KOTA JN,13:35:00,13:45:00,1,,WCR,Rajasthan
12978,AJMER - ERNAKULAM Marusagar Exp,RTM,RATLAM JN,17:30:00,17:50:00,1,,WR,Madhya Pradesh
12978,AJMER - ERNAKULAM Marusagar Exp,BRC,VADODARA JN,22:00:00,22:10:00,1,,WR,Gujarat
12978,AJMER - ERNAKULAM Marusagar Exp,ST,SURAT,00:01:00,00:06:00,2,,WR,Gujarat
12978,AJMER - ERNAKULAM Marusagar Exp,PNVL,PANVEL,05:05:00,05:10:00,2,,CR,Maharashtra
12978,AJMER - ERNAKULAM Marusagar Exp,MAO,MADGAON,13:15:00,13:25:00,2,,KR,Goa
12978,AJMER - ERNAKULAM Marusagar Exp,ERS,ERNAKULAM JN,04:20:00,None,3,,SR,Kerala
12480,MUMBAI BANDRA - JODHPUR Suryanagari SF Exp,ST,SURAT,17:23:00,17:28:00,1,,WR,Gujarat
12480,MUMBAI BANDRA - JODHPUR Suryanagari SF Exp,BRC,VADODARA JN,19:20:00,19:25:00,1,,WR,Gujarat
12480,MUMBAI BANDRA - JODHPUR Suryanagari SF Exp,ADI,AHMEDABAD JN,21:15:00,21:35:00,1,,WR,Gujarat
12480,MUMBAI BANDRA - JODHPUR Suryanagari SF Exp,JU,JODHPUR JN,06:30:00,None,2,,NWR,Rajasthan
12237,Varanasi-Jammu Tawi SF Express,LKO,LUCKNOW,18:05:00,18:15:00,1,,NER,Uttar Pradesh
12237,Varanasi-Jammu Tawi SF Express,BE,BAREILLY,21:47:00,21:47:00,1,,NER,Uttar Pradesh
12237,Varanasi-Jammu Tawi SF Express,MB,MORADABAD,23:05:00,23:15:00,1,,NR,Uttar Pradesh
12237,Varanasi-Jammu Tawi SF Express,UMB,AMBALA CANT JN,04:10:00,04:20:00,2,,NR,Haryana
12237,Varanasi-Jammu Tawi SF Express,LDH,LUDHIANA JN,06:27:00,06:37:00,2,,NR,Punjab
12237,Varanasi-Jammu Tawi SF Express,JAT,JAMMU TAWI,11:25:00,None,2,,NR,Jammu and Kashmir
12533,Pushpak Express,CNB,KANPUR CENTRAL,21:20:00,21:32:00,1,,NCR,Uttar Pradesh
12533,Pushpak Express,JHS,JHANSI JN,01:30:00,01:50:00,2,,NCR,Uttar Pradesh
12533,Pushpak Express,BPL,BHOPAL JN,06:00:00,06:10:00,2,,WCR,Madhya Pradesh
12533,Pushpak Express,ET,ITARSI JN,07:45:00,07:50:00,2,,WCR,Madhya Pradesh
12533,Pushpak Express,KYN,KALYAN JN,18:40:00,18:45:00,2,,CR,Maharashtra
12533,Pushpak Express,DR,MUMBAI DADAR CENTRAL,19:38:00,19:40:00,2,,CR,Maharashtra
12533,Pushpak Express,CSTM,MUMBAI CST,20:05:00,None,2,,CR,Maharashtra
15280,Poorabiya Express,GZB,GHAZIABAD,17:42:00,17:50:00,1,,NR,Uttar Pradesh
15280,Poorabiya Express,MB,MORADABAD,20:25:00,20:35:00,1,,NR,Uttar Pradesh
15280,Poorabiya Express,BE,BAREILLY,22:10:00,22:15:00,1,,NER,Uttar Pradesh
15280,Poorabiya Express,LKO,LUCKNOW,02:05:00,02:15:00,2,,NER,Uttar Pradesh
54022,Tilak Bridge Delhi Bulandshahr Passenger,NDLS,NEW DELHI,18:25:00,18:27:00,1,,NR,Delhi
54022,Tilak Bridge Delhi Bulandshahr Passenger,GZB,GHAZIABAD,19:35:00,19:37:00,1,,NR,Uttar Pradesh
19604,Sultanpur Ajmer Express,LKO,LUCKNOW,21:05:00,21:15:00,1,,NER,Uttar Pradesh
19604,Sultanpur Ajmer Express,BE,BAREILLY,01:00:00,01:05:00,2,,NER,Uttar Pradesh
19604,Sultanpur Ajmer Express,MB,MORADABAD,02:50:00,03:00:00,2,,NR,Uttar Pradesh
19604,Sultanpur Ajmer Express,GZB,GHAZIABAD,06:01:00,06:01:00,2,,NR,Uttar Pradesh
19604,Sultanpur Ajmer Express,JP,JAIPUR,11:45:00,11:55:00,2,,NWR,Rajasthan
12338,Shantiniketan Express,BWN,BARDDHAMAN JN,14:07:00,14:09:00,1,,ER,West Bengal
12338,Shantiniketan Express,HWH,HOWRAH JN,15:40:00,None,1,,ER,West Bengal
12988,Ajmer Sealdah Express,JP,JAIPUR,14:45:00,15:00:00,1,,NWR,Rajasthan
12988,Ajmer Sealdah Express,TDL,TUNDLA JN,20:45:00,20:50:00,1,,NCR,Uttar Pradesh
12988,Ajmer Sealdah Express,CNB,KANPUR CENTRAL,23:45:00,23:53:00,1,,NCR,Uttar Pradesh
12988,Ajmer Sealdah Express,ALD,ALLAHABAD JN,02:28:00,02:43:00,2,,NCR,Uttar Pradesh
12988,Ajmer Sealdah Express,MGS,MUGHAL SARAI JN,04:55:00,05:15:00,2,,ECR,Uttar Pradesh
12988,Ajmer Sealdah Express,GAYA,GAYA JN,07:43:00,07:48:00,2,,ECR,Bihar
12988,Ajmer Sealdah Express,DHN,DHANBAD JN,11:05:00,11:15:00,2,,ECR,Jharkhand
12988,Ajmer Sealdah Express,ASN,ASANSOL JN,12:10:00,12:15:00,2,,ER,West Bengal
12988,Ajmer Sealdah Express,BWN,BARDDHAMAN JN,13:49:00,13:52:00,2,,ER,West Bengal
12988,Ajmer Sealdah Express,SDAH,KOLKATA SEALDAH,15:55:00,None,2,,ER,West Bengal
12529,Bhopal-Jabalpur Intercity Express,ET,ITARSI JN,07:05:00,07:15:00,1,,WCR,Madhya Pradesh
12529,Bhopal-Jabalpur Intercity Express,JBP,JABALPUR,10:50:00,None,1,,WCR,Madhya Pradesh
12328,Upasana Express,MB,MORADABAD,03:05:00,03:15:00,2,,NR,Uttar Pradesh
12328,Upasana Express,BE,BAREILLY,04:35:00,04:40:00,2,,NER,Uttar Pradesh
12328,Upasana Express,LKO,LUCKNOW,08:50:00,09:00:00,2,,NER,Uttar Pradesh
12328,Upasana Express,MGS,MUGHAL SARAI JN,14:10:00,14:30:00,2,,ECR,Uttar Pradesh
12328,Upasana Express,PNBE,PATNA JN,17:50:00,18:00:00,2,,ECR,Bihar
12328,Upasana Express,ASN,ASANSOL JN,00:02:00,00:07:00,3,,ER,West Bengal
12328,Upasana Express,BWN,BARDDHAMAN JN,01:48:00,01:48:00,3,,ER,West Bengal
12328,Upasana Express,HWH,HOWRAH JN,03:15:00,None,3,,ER,West Bengal
12161,Lashkar Superfast Express,KYN,KALYAN JN,17:05:00,17:10:00,1,,CR,Maharashtra
12161,Lashkar Superfast Express,ET,ITARSI JN,03:40:00,03:45:00,2,,WCR,Madhya Pradesh
12161,Lashkar Superfast Express,BPL,BHOPAL JN,05:35:00,05:40:00,2,,WCR,Madhya Pradesh
12161,Lashkar Superfast Express,JHS,JHANSI JN,09:30:00,09:40:00,2,,NCR,Uttar Pradesh
12161,Lashkar Superfast Express,GWL,GWALIOR JN,11:02:00,11:07:00,2,,NCR,Madhya Pradesh
12161,Lashkar Superfast Express,AGC,AGRA CANTT,12:55:00,None,2,,NCR,Uttar Pradesh
12251,Wainganga express,GTL,GUNTAKAL JN,04:48:00,04:48:00,2,,SCR,Andhra Pradesh
12251,Wainganga express,R,RAIPUR JN,00:25:00,00:35:00,3,,SECR,Chhattisgarh
12251,Wainganga express,BSP,BILASPUR JN,02:25:00,02:40:00,3,,SECR,Chhattisgarh
12172,Haridwar-Mumbai LTT AC Express,GZB,GHAZIABAD,22:53:00,22:53:00,1,,NR,Uttar Pradesh
12172,Haridwar-Mumbai LTT AC Express,NZM,DELHI H NIZAMUDDIN,23:30:00,00:10:00,1,,NR,Delhi
12172,Haridwar-Mumbai LTT AC Express,AGC,AGRA CANTT,03:05:00,03:10:00,2,,NCR,Uttar Pradesh
12172,Haridwar-Mumbai LTT AC Express,GWL,GWALIOR JN,04:36:00,04:36:00,2,,NCR,Madhya Pradesh
12172,Haridwar-Mumbai LTT AC Express,JHS,JHANSI JN,05:45:00,06:05:00,2,,NCR,Uttar Pradesh
12172,Haridwar-Mumbai LTT AC Express,BPL,BHOPAL JN,10:25:00,10:35:00,2,,WCR,Madhya Pradesh
12172,Haridwar-Mumbai LTT AC Express,ET,ITARSI JN,12:01:00,12:01:00,2,,WCR,Madhya Pradesh
12172,Haridwar-Mumbai LTT AC Express,KYN,KALYAN JN,22:58:00,23:00:00,2,,CR,Maharashtra
12184,Pratapgarh-Bhopal Express,LKO,LUCKNOW,22:35:00,22:35:00,1,,NER,Uttar Pradesh
12184,Pratapgarh-Bhopal Express,CNB,KANPUR CENTRAL,00:12:00,00:20:00,2,,NCR,Uttar Pradesh
12184,Pratapgarh-Bhopal Express,JHS,JHANSI JN,03:40:00,04:00:00,2,,NCR,Uttar Pradesh
12184,Pratapgarh-Bhopal Express,BPL,BHOPAL JN,08:50:00,None,2,,WCR,Madhya Pradesh
12649,Karnataka Sampark Kranti Express,NGP,NAGPUR,17:05:00,17:15:00,2,,SECR,Maharashtra
12649,Karnataka Sampark Kranti Express,ET,ITARSI JN,21:45:00,21:45:00,2,,WCR,Madhya Pradesh
12649,Karnataka Sampark Kranti Express,BPL,BHOPAL JN,23:05:00,23:15:00,2,,WCR,Madhya Pradesh
12649,Karnataka Sampark Kranti Express,JHS,JHANSI JN,02:50:00,03:00:00,3,,NCR,Uttar Pradesh
12649,Karnataka Sampark Kranti Express,GWL,GWALIOR JN,04:32:00,04:32:00,3,,NCR,Madhya Pradesh
12649,Karnataka Sampark Kranti Express,AGC,AGRA CANTT,06:23:00,06:23:00,3,,NCR,Uttar Pradesh
12649,Karnataka Sampark Kranti Express,NZM,DELHI H NIZAMUDDIN,09:15:00,None,3,,NR,Delhi
14209,Vindhyachal-Lucknow InterCity,ALD,ALLAHABAD JN,15:00:00,15:20:00,1,,NCR,Uttar Pradesh
14209,Vindhyachal-Lucknow InterCity,LKO,LUCKNOW,19:40:00,None,1,,NER,Uttar Pradesh
12998,Hapa-Tirunelveli Express,ADI,AHMEDABAD JN,03:10:00,03:20:00,2,,WR,Gujarat
12998,Hapa-Tirunelveli Express,BRC,VADODARA JN,05:10:00,05:20:00,2,,WR,Gujarat
12998,Hapa-Tirunelveli Express,ST,SURAT,07:40:00,07:43:00,2,,WR,Gujarat
12998,Hapa-Tirunelveli Express,PNVL,PANVEL,12:25:00,12:30:00,2,,CR,Maharashtra
12998,Hapa-Tirunelveli Express,MAO,MADGAON,20:55:00,21:05:00,2,,KR,Goa
12998,Hapa-Tirunelveli Express,ERS,ERNAKULAM JN,10:10:00,10:20:00,3,,SR,Kerala
12998,Hapa-Tirunelveli Express,TVC,TRIVANDRUM CENTRAL,14:20:00,14:25:00,3,,SR,Kerala
15049,Poorvanchal Express,BWN,BARDDHAMAN JN,16:52:00,16:54:00,1,,ER,West Bengal
15049,Poorvanchal Express,ASN,ASANSOL JN,18:20:00,18:25:00,1,,ER,West Bengal
12983,Ajmer-Chandigarh GaribRath Express,JP,JAIPUR,20:00:00,20:10:00,1,,NWR,Rajasthan
12983,Ajmer-Chandigarh GaribRath Express,UMB,AMBALA CANT JN,05:45:00,05:55:00,2,,NR,Haryana
12983,Ajmer-Chandigarh GaribRath Express,CDG,CHANDIGARH,06:40:00,None,2,,NR,Chandigarh
12194,Partapgarh Bhopal SuperFast Express,LKO,LUCKNOW,22:35:00,22:45:00,1,,NER,Uttar Pradesh
12194,Partapgarh Bhopal SuperFast Express,CNB,KANPUR CENTRAL,00:12:00,00:20:00,2,,NCR,Uttar Pradesh
